15605,-1.14,-5.43,5.73
15615,-1.14,-5.43,5.73
15625,-1.14,-5.43,5.73
15635,-1.14,-5.43,5.73
15645,-1.14,-5.43,5.73
15655,-1.14,-5.41,5.73
15665,-1.14,-5.41,5.73
15675,-1.14,-5.41,5.73
15685,-1.14,-5.41,5.68
15695,-1.14,-5.41,5.68
15705,-1.14,-5.41,5.68
15715,-1.14,-5.41,5.68
15725,-1.14,-5.41,5.68
15735,-1.14,-5.41,5.68
15745,-1.14,-5.41,5.68
15755,-1.14,-5.36,5.68
15765,-1.14,-5.36,5.68
15775,-1.14,-5.36,5.68
15785,-1.14,-5.36,5.59
15795,-1.14,-5.36,5.59
15805,-1.14,-5.36,5.59
15815,-1.14,-5.36,5.59
15825,-1.14,-5.36,5.59
15835,-1.14,-5.36,5.59
15845,-1.14,-5.36,5.59
15855,-1.14,-5.28,5.59
15865,-1.14,-5.28,5.59
15875,-1.14,-5.28,5.59
15885,-1.14,-5.28,5.50
15895,-1.14,-5.28,5.50
15905,-1.14,-5.28,5.50
15915,-1.14,-5.28,5.50
15925,-1.14,-5.28,5.50
15935,-1.14,-5.28,5.50
15945,-1.14,-5.28,5.50
15955,-1.14,-5.28,5.50
15965,-1.14,-5.28,5.50
15975,-1.14,-5.28,5.43
15985,-1.14,-5.28,5.43
15995,-1.14,-5.28,5.43
16005,-1.14,-5.28,5.43
16015,-1.14,-5.28,5.43
16025,-1.14,-5.28,5.43
16035,-1.14,-5.28,5.43
16045,-1.14,-5.28,5.43
16055,-1.14,-5.21,5.43
16065,-1.14,-5.21,5.43
16075,-1.14,-5.21,5.35
16085,-1.14,-5.21,5.35
16095,-1.14,-5.21,5.35
16105,-1.14,-5.21,5.35
16115,-1.14,-5.21,5.35
16125,-1.14,-5.21,5.35
16135,-1.13,-5.21,5.35
16145,-1.13,-5.21,5.35
16155,-1.13,-5.13,5.35
16165,-1.13,-5.13,5.35
16175,-1.13,-5.13,5.29
16185,-1.13,-5.13,5.29
16195,-1.13,-5.13,5.29
16205,-1.13,-5.13,5.29
16215,-1.13,-5.13,5.29
16225,-1.13,-5.13,5.29
16235,-1.12,-5.13,5.29
16245,-1.12,-5.13,5.29
